"cycle_or_year","file_label","module","variable_name","available"
"2011-2012","COTNAL_G.XPT","serum_cotinine","URDNALLC",TRUE
"2011-2012","COTNAL_G.XPT","serum_cotinine","URXUCR",TRUE
"2011-2012","COTNAL_G.XPT","serum_cotinine","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","COTNAL_G.XPT","serum_cotinine","NHANES_CYCLE",TRUE
"2011-2012","DEMO_G.XPT","demographics","SDDSRVYR",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDSTATR",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIAGENDR",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDAGEYR",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDAGEMN",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDRETH1",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDRETH3",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDEXMON",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDEXAGY",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDEXAGM",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMQMILIZ",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMQADFC",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDBORN4",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDCITZN",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDYRSUS",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDEDUC3",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDEDUC2",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDMARTL",TRUE
"2011-2012","DEMO_G.XPT","demographics","RIDEXPRG",TRUE
"2011-2012","DEMO_G.XPT","demographics","SIALANG",TRUE
"2011-2012","DEMO_G.XPT","demographics","SIAPROXY",TRUE
"2011-2012","DEMO_G.XPT","demographics","SIAINTRP",TRUE
"2011-2012","DEMO_G.XPT","demographics","FIALANG",TRUE
"2011-2012","DEMO_G.XPT","demographics","FIAPROXY",TRUE
"2011-2012","DEMO_G.XPT","demographics","FIAINTRP",TRUE
"2011-2012","DEMO_G.XPT","demographics","MIALANG",TRUE
"2011-2012","DEMO_G.XPT","demographics","MIAPROXY",TRUE
"2011-2012","DEMO_G.XPT","demographics","MIAINTRP",TRUE
"2011-2012","DEMO_G.XPT","demographics","AIALANGA",TRUE
"2011-2012","DEMO_G.XPT","demographics","WTINT2YR",TRUE
"2011-2012","DEMO_G.XPT","demographics","WTMEC2YR",TRUE
"2011-2012","DEMO_G.XPT","demographics","SDMVPSU",TRUE
"2011-2012","DEMO_G.XPT","demographics","SDMVSTRA",TRUE
"2011-2012","DEMO_G.XPT","demographics","INDHHIN2",TRUE
"2011-2012","DEMO_G.XPT","demographics","INDFMIN2",TRUE
"2011-2012","DEMO_G.XPT","demographics","INDFMPIR",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHHSIZ",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDFMSIZ",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHHSZA",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHHSZB",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHHSZE",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHRGND",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHRAGE",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHRBR4",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHREDU",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHRMAR",TRUE
"2011-2012","DEMO_G.XPT","demographics","DMDHSEDU",TRUE
"2011-2012","DEMO_G.XPT","demographics","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","DEMO_G.XPT","demographics","NHANES_CYCLE",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ010",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID040",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ160",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ170",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ172",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175A",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175B",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175C",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175D",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175E",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175F",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175G",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175H",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175I",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175J",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175K",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175L",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175M",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175N",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175O",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175P",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175Q",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175R",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175S",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175T",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175U",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175V",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ175W",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ180",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ050",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID060",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ060U",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ070",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ230",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ240",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID250",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID260",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ260U",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ275",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ280",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ291",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ300S",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ300D",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID310S",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID310D",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID320",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID330",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID341",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DID350",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ350U",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ360",TRUE
"2011-2012","DIQ_G.XPT","diabetes","DIQ080",TRUE
"2011-2012","DIQ_G.XPT","diabetes","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","DIQ_G.XPT","diabetes","NHANES_CYCLE",TRUE
"2011-2012","GHB_G.XPT","glycohemoglobin","LBXGH",TRUE
"2011-2012","GHB_G.XPT","glycohemoglobin","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","GHB_G.XPT","glycohemoglobin","NHANES_CYCLE",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ010",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ025",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ035",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ040",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ050",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ051",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ053",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ070",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ075",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ080",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ082",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ084",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ086",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ092",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCD093",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ140",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ149",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ195",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160N",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180N",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160E",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180E",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160F",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180F",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160G",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180G",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160M",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ170M",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180M",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160K",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ170K",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180K",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ160L",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ170L",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ180L",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ220",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ230A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ230B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ230C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ230D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240AA",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240BB",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240CC",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240DD",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240DK",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240E",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240F",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240G",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240H",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240I",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240J",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240K",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240L",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240M",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240N",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240O",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240P",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240Q",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240R",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240S",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240T",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240U",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240V",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240W",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240X",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240Y",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ240Z",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ300A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ300B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ300C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ365A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ365B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ365C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ365D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ370A",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ370B",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ370C",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ370D",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","MCQ380",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","MCQ_G.XPT","medical_conditions","NHANES_CYCLE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHDEXSTS",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHDDESTS",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHXIMP",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX01TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX02TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX03TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX04TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX05TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX06TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX07TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX08TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX09TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX10TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX11TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX12TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX13TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX14TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX15TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX16TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX17TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX18TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX19TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX20TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX21TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX22TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX23TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX24TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX25TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX26TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX27TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX28TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX29TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX30TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX31TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX32TC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX02CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX03CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX04CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX05CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX06CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX07CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX08CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX09CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX10CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX11CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX12CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX13CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX14CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX15CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX18CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX19CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX20CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX21CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX22CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX23CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX24CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX25CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX26CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX27CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX28CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX29CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX30CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX31CTC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX02CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX03CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX04CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX05CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX06CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX07CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX08CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX09CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX10CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX11CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX12CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX13CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX14CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX15CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX18CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX19CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX20CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX21CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX22CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX23CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX24CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX25CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX26CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX27CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX28CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX29CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX30CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX31CSC",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX02SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX03SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX04SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX05SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX07SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX10SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX12SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX13SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX14SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX15SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX18SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX19SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX20SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX21SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX28SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX29SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX30SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","OHX31SE",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","NHANES_CYCLE_SUFFIX",TRUE
"2011-2012","OHXDEN_G.XPT","dentition","NHANES_CYCLE",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHDEXSTS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHDPDSTS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHDEXCLU",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02CJA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02PCA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX02LAA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03CJA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03PCA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX03LAA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04CJA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04PCA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAM",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAS",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAP",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAL",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX04LAA",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX05CJD",TRUE
"2011-2012","OHXPER_G.XPT","periodontal_full_mouth","OHX05CJM",TRUE
